1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;AWE;DISGUST;SURPRISE;ANGRY;ENTHUSIASM;LIKING;FEAR;AMUSEMENT;SADNESS;Max;Strongest_emotion;Stimulant
1.704972436;1.318075688;1.700394909;0;1.623449401;1.556998847;1.638966437;1.877854912;0;1.552751465;1.930276024;1.84063625;1.475442371;0;-0.010637481;0;1.533505946;2.267983217;0;1.855855703;-0.000367064;-0.000367064;-0.000281618;0;-0.000367064;-0.000367064;-0.000367064;-0.000367064;0;-0.000367064;-0.000367064;-0.000367064;-0.000367064;0;0;0;-0.000367064;-0.000367064;0;-0.000367064;0.963151759;0.761138089;0.937353619;0;0.963151759;1;1;1;1;1;1;1;0.963151759;1;1;1;0.91772575;0.963151759;1;1;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.614397943;0.631423081;0.626795413;0;0.627068084;0.60993556;0.634234135;0.54246981;0;0.616692077;0.544256099;0.62678456;0.61587579;0;0.594130587;0;0.618861164;0.63405224;0;0.604548521;0.290806785;0.302913047;0.276728039;0;0.513818989;0.413351554;0.429900419;0.406139614;0;0.445325903;0.415735253;0.169129046;0.502499453;0;4.91E-13;0;0.412240342;0.059256104;0;0.130976114;1;1;2;1;1;1;1;1;1;2;SURPRISE;NEUT
1.90328716;1.318508783;2.556824204;0;1.558916795;1.914894996;1.840395968;1.500644026;0;1.577549696;1.892421339;1.839222093;1.645202468;0;0;1.379739258;1.87215973;1.688813618;0;1.576142772;-0.000367064;0.006734568;0.003119774;0;-0.000367064;-0.000367064;-0.000367064;-0.000367064;0;-0.000367064;-0.000367064;-0.000367064;-0.000367064;0;0;-0.000367064;0.000949582;-0.000367064;0;-0.000367064;0.963151759;0.828186741;0.963151759;0;0.963151759;1;1;0.91772575;1;1;1;0.937353619;0.937353619;1;1;0.937353619;0.963151759;0.963151759;1;0.859716791;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.626398416;0.619272968;0.630926685;0;0.619637881;0.622572675;0.596344159;0.626537416;0;0.600275505;0.476096125;0.627092351;0.620799005;0;0;0.626759479;0.59661124;0.624692224;0;0.627430755;0.157526301;0.221131402;0.290258522;0;0.356211439;0.212404481;0.338654682;0.572180734;0;0.462447069;0.430876127;0.124710487;0.390658462;0;0;0.236818229;0.261197432;0.052032965;0;0.11609544;2;1;1;1;2;1;1;2;1;2;AWE;BASELINE
1.937107462;1.608953818;1.586522582;0;1.878402025;1.897568409;1.469006478;1.500164059;0;1.669387025;1.489636915;1.692427885;1.612796447;0;1.7054441;1.386724446;1.841390658;1.740705854;0;1.805960807;-0.000367064;-0.000197925;-0.000363528;0;-0.000367064;-0.000367064;0.000683582;-0.000367064;0;-0.000367064;-0.000367064;-0.000367064;-0.000367064;0;9.43E-05;-0.000367064;0.003090418;-0.000367064;0;0.003572455;1;1;1;0;1;1;1;0.963151759;1;1;1;0.963151759;1;1;0.963151759;0.902002207;1;0.963151759;1;0.91772575;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.620539262;0.605425546;0.63413639;0;0.586260694;0.568636095;0.618881757;0.618927951;0;0.594105665;0.614568532;0.623369798;0.550922037;0;0.622569644;0.630456022;0.624863026;0.572320366;0;0.623510978;0.235626189;0.115258397;0.256318245;0;0.291595987;0.21820904;0.200521559;0.40363281;0;0.454054978;0.363926085;0.260061311;0.569123154;0;0.11450834;0.250924622;0.332954623;0.145431212;0;0.246952255;1;3;3;1;1;1;2;2;1;3;DISGUST;DISGUST
1.875307497;1.345780619;1.629672384;0;1.856864042;1.765534647;1.74473535;1.748567228;0;1.384680841;1.656494789;1.768826341;1.713236681;0;1.824514884;2.054185106;1.74523894;1.666098953;0;1.642638376;-0.000367064;-0.000367064;-0.000367064;0;-0.000367064;-0.000367064;0.001592375;-0.000367064;0;-0.000367064;-0.000367064;-0.000367064;-0.000367064;0;-0.000127718;-0.000367064;0.001678864;-0.000367064;0;0.016897073;1;0.766377013;1;0;1;1;1;1;1;0.963151759;0.963151759;1;0.963151759;1;1;0.833420757;1;0.937353619;1;0.852138953;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.58447707;0.628926665;0.600337552;0;0.618593655;0.569364208;0.607211197;0.553720709;0;0.622026848;0.601249756;0.611870749;0.539745292;0;0.622703651;0.623630779;0.615146067;0.620266437;0;0.613903241;0.262365837;0.36038444;0.350447728;0;0.252507424;0.366618987;0.124905589;0.422458654;0;0.38201109;0.447402409;0.130813263;0.478394;0;0.241686433;0.300321997;0.40545839;0.256821509;0;0.270916464;1;2;4;1;1;1;3;1;2;4;SURPRISE;SURPRISE
1.725646249;1.313468685;1.896265759;0;1.522454958;1.80581667;1.588558976;1.886667675;0;1.639752359;1.886148256;1.895763179;1.504996102;0;0.789476956;0;1.763166419;2.079826796;0;1.646801977;-0.000367064;-0.000367064;-0.000367064;0;-0.000367064;7.58E-05;-0.000367064;-0.000367064;0;-0.000367064;-0.000367064;-0.000367064;-0.000367064;0;0;0;0.001830017;-0.000367064;0;0.003317265;1;0.761138089;1;0;1;1;1;1;1;1;1;1;0.91772575;1;1;1;1;1;1;1;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.608157196;0.636137149;0.616449426;0;0.630888749;0.596417931;0.637982606;0.495091888;0;0.620979414;0.466475222;0.619301019;0.613131426;0;0.593347395;0;0.594637907;0.624532214;0;0.500849181;0.185856038;0.380491592;0.448920779;0;0.416190266;0.53835081;0.553093637;0.385063589;0;0.437591836;0.438925583;0.15465612;0.38817513;0;1.37E-13;0;0.294416771;0.052852662;0;0.270276951;1;4;3;4;1;1;3;1;3;4;DISGUST;ANGER
1.445585757;1.549317105;1.646287235;0;1.597801963;1.947785015;1.879043105;1.695838383;1.338123766;1.758255144;1.923316442;1.680467418;1.721326432;0;0;1.371514891;1.779963145;1.643475475;0;1.387060589;-0.000367064;0.000157249;-0.000367064;0;-0.000367064;-0.00024437;0.00147696;-0.000367064;0.001395509;-0.000367064;-0.000367064;-0.000367064;-0.000367064;0;0;-0.000367064;0.001928629;-0.000367064;0;0.003961475;1;0.859716791;0.963151759;0;0.963151759;1;1;0.963151759;0.91772575;1;1;1;0.91772575;1;1;0.852138953;0.963151759;0.839102859;1;0.902002207;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.634103948;0.621265967;0.627755659;0;0.615225602;0.533657909;0.604719807;0.627864558;0.62803466;0.616334416;0.579878386;0.61901551;0.620613354;0;0;0.624929985;0.566007202;0.62236195;0;0.634297573;0.407667838;0.153916724;0.189607513;0;0.176880834;0.305446486;0.356936834;0.386340243;0.517376031;0.546268057;0.402933872;0.272957476;0.433035178;0;0;0.25177818;0.226508361;0.064557339;0;0.255746275;1;1;1;1;2;1;1;1;1;2;ENTHUSIASM;ENTHUSIASM
1.933812106;1.593634744;1.754939672;0;1.723570657;1.907327839;1.685296111;1.58493784;1.822514981;1.738163396;1.581088002;1.570302345;1.549897424;0;1.752606043;1.382722193;1.764929501;1.728580133;0;1.740544276;-0.000367064;-0.000367064;-0.000367064;0;-0.000367064;0.000885718;-0.000148033;-0.000367064;-0.000328734;-0.000367064;-0.000367064;0.002633199;-0.000367064;0;0.000174694;-0.000367064;0.001672573;-0.000367064;0;0.005031646;1;0.91772575;0.963151759;0;0.963151759;1;1;1;1;1;1;0.888955449;1;1;1;0.937353619;1;1;1;0.963151759;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.587172556;0.561952821;0.62843546;0;0.516007658;0.515035841;0.628348073;0.609484953;0.617557689;0.621245483;0.612658357;0.614824571;0.609896689;0;0.610989106;0.623734043;0.610282517;0.624233121;0;0.621178616;0.2619114;0.126543187;0.260904114;0;0.305163024;0.223073114;0.15065904;0.215064159;0.397092479;0.396905652;0.369034066;0.27307011;0.411611668;0;0.078434921;0.133467103;0.339559827;0.189881308;0;0.296752487;4;1;1;1;3;2;1;1;1;4;AWE;LIKING
1.813879248;1.321982224;1.622375177;0;1.652832158;1.80935988;1.817483531;1.682019705;1.808386335;1.699833359;1.847518332;1.871563564;1.75439909;0;1.748455092;2.089151716;1.851003264;1.668220265;0;1.613313319;-0.000367064;-0.000367064;-0.000367064;0;-0.000367064;-0.000112954;0.001205017;-0.000367064;0.000241875;-0.000367064;-0.000367064;0.002594489;-0.000367064;0;-0.000367064;-0.000367064;0.000762213;-0.000367064;0;0.020837962;1;0.764576232;0.963151759;0;1;1;1;1;1;0.963151759;0.963151759;0.937353619;1;1;1;0.833420757;1;0.963151759;1;1;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.616159524;0.630858864;0.615427963;0;0.564464552;0.578147695;0.586231836;0.577116509;0.541689044;0.627221551;0.578094938;0.596378777;0.603262731;0;0.62270134;0.627078645;0.575815431;0.615669464;0;0.603466162;0.376733039;0.453451133;0.539968799;0;0.447197525;0.416042785;0.233552648;0.30246024;0.45411719;0.304754978;0.277632236;0.374305579;0.444867058;0;0.406090495;0.408745509;0.373409416;0.376993406;0;0.313232973;1;2;2;1;1;1;3;1;2;3;FEAR;FEAR
1.856927192;1.299526656;1.89804314;0;1.724541805;1.829168313;1.606409264;1.829660575;1.515767807;1.629576076;1.79824493;1.780865548;1.513078389;0;0.780922672;0;1.796034986;1.616605836;0;1.773086961;-0.000367064;-0.000367064;-0.000367064;0;-0.000367064;-6.04E-05;-0.000367064;-0.000367064;0.001511645;-0.000367064;-0.000367064;0.004974627;-0.000367064;0;0;0;0.002575255;-0.000164176;0;0.003288244;0.937353619;0.963151759;1;0;1;1;1;0.963151759;0.963151759;1;0.963151759;1;0.937353619;1;1;1;0.963151759;0.91772575;1;1;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000305428;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.584628191;0.63266526;0.616352849;0;0.583811316;0.616012782;0.640660426;0.534287385;0.637267969;0.625277947;0.565283409;0.609130388;0.616329768;0;0.578133748;0;0.590200279;0.617694969;0;0.52875444;0.309720984;0.44003036;0.467173618;0;0.161458002;0.553537028;0.598429121;0.398978291;0.480718024;0.478916946;0.41735075;0.374430407;0.307877828;0;3.65E-13;0;0.329859068;0.337503563;0;0.305340013;2;1;2;1;3;1;1;2;1;3;ENTHUSIASM;AMUSEMENT
1.465608244;1.625848206;1.80802459;0;1.695843596;1.860514951;1.876658855;1.640768419;1.600159709;1.823467052;1.770375647;1.624118677;1.696301187;0;0;1.349687161;1.590974237;1.716609984;0;1.207908605;0.001086357;0.00182035;-0.000367064;0;-0.000367064;3.45E-05;0.001609133;-0.000367064;0.00117235;-0.000367064;-0.000367064;5.83E-05;-0.000367064;0;0;-0.000367064;-0.000235056;-0.000367064;0;0.001144168;0.963151759;0.828186741;0.963151759;0;1;1;1;0.91772575;0.91772575;1;1;0.868210859;0.963151759;1;1;0.963151759;1;0.937353619;1;0.937353619;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.619741455;0.636258569;0.606875378;0;0.611243678;0.590079994;0.582356218;0.617335946;0.627951615;0.614226988;0.526028061;0.616469269;0.620828483;0;0;0.628453976;0.608083778;0.631453896;0;0.620341788;0.508524601;0.061119496;0.149685312;0;0.261299233;0.291932629;0.133824549;0.287536696;0.473724997;0.270800631;0.414907598;0.306155118;0.347353984;0;0;0.19858262;0.225804974;0.264489567;0;0.34146955;1;2;1;2;1;1;1;1;2;2;DISGUST;SADNESS
1.729058345;1.893349233;1.597118912;0;1.874384764;1.883183964;1.563461405;1.189795233;1.861996953;1.834914697;1.60247144;1.448511353;1.85576739;0;1.522310827;1.686443493;1.69442671;1.631764169;0;1.465113392;0.001270417;0.003757931;-0.000367064;0;-0.000367064;0.000319805;0.002131894;-0.000367064;1.85E-05;-0.000367064;-0.000367064;0.003535887;-0.000367064;0;-0.000367064;-0.000367064;0.000310064;-0.000155348;0;-0.000130766;1;1;0.963151759;0;1;1;1;0.937353619;1;1;0.963151759;0.868210859;1;1;0.888955449;0.963151759;1;0.963151759;1;0.91772575;0.000316207;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.578636605;0.528075401;0.613132196;0;0.575354682;0.496632555;0.625936293;0.632988399;0.616584502;0.540150857;0.585468979;0.623520893;0.599522911;0;0.623515796;0.625529457;0.584974676;0.608482845;0;0.629381136;0.314692582;0.067782427;0.528737122;0;0.367554086;0.280476525;0.324367481;0.132916613;0.497534688;0.395300786;0.259807505;0.313291466;0.169811363;0;0.301696403;0.20871248;0.197822846;0.266223485;0;0.26542635;1;1;1;1;2;1;1;2;1;2;ENTHUSIASM;NEUT
1.709817408;1.290872689;1.533037851;0;1.741668657;1.74204427;1.802241065;1.606761792;1.836669889;1.686949586;1.715951148;1.852851342;1.806476535;0;1.464701903;2.048184973;1.701145348;1.595431669;0;1.218201279;0.002323143;-0.000367064;-0.000367064;0;-0.000367064;0.000150438;3.32E-05;-0.000367064;0.000701617;-0.000367064;-0.000367064;0.003667114;-0.000367064;0;-0.000367064;-0.000367064;-0.000206451;-4.90E-06;0;0.007179665;1;0.764576232;0.963151759;0;1;1;1;1;1;0.937353619;1;0.963151759;1;1;1;1;1;0.888955449;1;0.84530976;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.60481036;0.637946773;0.618084261;0;0.498204849;0.6075084;0.617567504;0.555479826;0.499959853;0.634684202;0.618375717;0.599334756;0.518215393;0;0.618151052;0.624846779;0.587989183;0.626311104;0;0.615428345;0.34948704;0.262183859;0.305594771;0;0.213202651;0.451721533;0.33320034;0.173049514;0.497518375;0.420587707;0.241417808;0.416923389;0.228093289;0;0.350167355;0.370095867;0.207886688;0.411466836;0;0.20463668;2;1;1;1;2;2;1;1;1;2;AWE;AWE
1.696062336;1.285006399;1.666128514;0;1.752025421;1.723500332;1.605398281;1.844790806;1.638793313;1.814829524;1.874120131;1.73757871;1.605898702;0;0.707097831;0;1.504159225;1.624155453;0;1.609620462;0.001918769;-0.000367064;-0.000367064;0;-0.000367064;-0.000294648;9.56E-05;-0.000367064;0.000342579;0.000809697;-0.000367064;0.008438557;-0.000367064;0;0;0;-0.00021242;0.00079056;0;0.011018698;0.963151759;0.963151759;1;0;1;0.963151759;1;1;1;1;1;1;0.937353619;1;1;1;0.937353619;0.868210859;1;1;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.627420255;0.633741663;0.590560467;0;0.623058969;0.58566055;0.635097799;0.507713657;0.619642198;0.615177032;0.559561864;0.625430005;0.602233057;0;0;0;0.62832363;0.614434429;0;0.596829459;0.474894389;0.183025168;0.237001677;0;0.249217689;0.190203433;0.429224761;0.178271685;0.409359469;0.301899513;0.189463671;0.297034761;0.550806461;0;3.97E-13;0;0.246310067;0.347960287;0;0.272034234;2;1;1;1;1;1;1;1;1;2;AWE;BASELINE
1.535324662;1.245618828;1.596214455;0;1.781935366;1.710554198;1.70425876;1.618469136;1.505914909;1.635634033;1.876488424;1.704263576;1.528276513;0;0;1.438235952;1.603716138;1.519788502;0;1.641551642;0.001131379;-0.000193903;-0.000367064;0;-0.000367064;-5.68E-05;-0.000209101;-0.000367064;0.001863082;0.001025599;-0.000367064;0.000230433;-0.000367064;0;0;-0.000367064;0.000719608;-0.000367064;0;0.003907841;1;0.859716791;0.963151759;0;1;1;1;0.963151759;0.902002207;1;1;0.868210859;0.963151759;1;1;0.91772575;1;0.91772575;1;0.877849661;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000333708;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.621192014;0.633523951;0.603022611;0;0.590743518;0.584809838;0.603166388;0.629931691;0.63198026;0.608667367;0.550747467;0.612962661;0.614945785;0;0;0.62804609;0.630786189;0.623682768;0;0.599547706;0.395944128;0.080671548;0.157480046;0;0.197361975;0.360268731;0.413130265;0.172615286;0.455714499;0.425824903;0.303350261;0.307014426;0.232207083;0;0;0.221103825;0.134113947;0.383939547;0;0.207506708;1;2;2;1;1;1;1;2;1;2;DISGUST;SURPRISE
1.703844857;1.730571734;1.714295183;0;1.845428862;1.720611208;1.858241498;1.530510614;1.811726801;1.866886554;1.705236462;1.473723778;2.061556638;0;1.741629236;1.689126904;1.734660644;1.654138265;0;1.585959224;0.000873802;0.000784993;-0.000367064;0;-0.000367064;-0.000154487;-0.000358724;-0.000367064;0.000766224;0.000532388;-0.000367064;0.004955382;-0.000367064;0;-0.000367064;0.005423228;0.000582074;7.31E-05;0;0.000490139;1;1;0.937353619;0;1;1;1;1;0.963151759;1;1;0.91772575;0.963151759;1;1;0.963151759;1;0.963151759;1;0.91772575;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.581673821;0.598662354;0.59428637;0;0.617227711;0.510538552;0.580072281;0.620164315;0.613318971;0.625104286;0.595300067;0.598429799;0.606494734;0;0.614693148;0.641276344;0.60619429;0.614686119;0;0.626869018;0.471495625;0.09820472;0.24662689;0;0.18329537;0.346903646;0.323624997;0.538000691;0.59700253;0.136983066;0.188889888;0.253881563;0.19499788;0;0.153502618;0.505163622;0.071306616;0.45351767;0;0.150260845;1;2;1;1;1;1;1;2;1;2;DISGUST;ANGER
1.838262063;1.300191392;1.770327799;0;1.917530563;1.85786447;1.611640706;1.82067;1.662718464;1.630982368;1.40055901;1.569205478;1.88201262;0;1.602166104;1.766941136;1.738101588;1.725145375;1.597972088;1.414303435;0.004466001;-0.000367064;-0.000367064;0;-0.000367064;-0.000367064;0.00053036;-0.000367064;0.007200785;-0.00026433;-0.000367064;0.003912145;-0.000367064;0;-0.000367064;-0.000367064;0.000344823;0.000278381;-0.000367064;0.001955579;0.963151759;1;0.963151759;0;1;1;1;1;1;1;1;0.937353619;1;1;0.963151759;0.852138953;1;0.91772575;0.828186741;0.859716791;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.571682319;0.632067398;0.612764457;0;0.578263765;0.585726789;0.623023522;0.622213422;0.527310276;0.612767411;0.633607837;0.620940086;0.617939834;0;0.631964011;0.626147245;0.574459057;0.623760935;0.612987258;0.627657532;0.471789728;0.214501087;0.119117401;0;0.145942774;0.192455109;0.356221438;0.174380743;0.401926357;0.361249467;0.467727906;0.299275049;0.134826044;0;0.200968549;0.147893451;0.081205597;0.406429682;0.230500758;0.115518909;1;1;1;1;2;1;1;1;1;2;ENTHUSIASM;ENTHUSIASM
1.774040789;1.458851058;1.777119439;0;1.661995445;1.826413125;1.805718414;1.800513236;1.75095719;1.569303318;1.729262936;1.568234542;1.619346923;0;0.781530195;0;1.550492805;1.496653859;0;1.838576065;0.001122729;-0.000367064;-0.000367064;0;-0.000367064;-0.000208077;-0.000324659;-0.000367064;-0.00027893;0.000974779;-0.000367064;0.000683067;-0.000367064;0;0.999744704;0;0.001063159;0.001351681;0;0.00101973;0.963151759;0.828186741;1;0;1;1;1;1;0.937353619;1;1;1;1;1;0.877849661;1;0.963151759;0.963151759;1;1;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.61753967;0.623746278;0.601784791;0;0.620785778;0.564484578;0.595891911;0.566133238;0.612998821;0.619295716;0.59059807;0.596730858;0.618254123;0;0.624796426;0;0.615883752;0.611858789;0;0.588189995;0.315990615;0.421263037;0.095257528;0;0.273735397;0.110115829;0.327530844;0.183677557;0.294841864;0.296900916;0.388292408;0.208162895;0.214257593;0;2.15E-13;0;0.123620089;0.333037757;0;0.151648442;3;2;1;1;1;2;1;1;1;3;AWE;LIKING
1.541545043;1.780825971;1.530091856;0;1.564445553;1.792493478;1.724141324;1.492000015;1.580146638;1.518890904;1.880817267;1.412830428;1.589779009;0;0;1.856017158;1.626236688;1.402638472;0;1.325608066;0.000772819;-0.000367064;-0.000367064;0;-0.000255873;-0.000137781;-0.000236009;-0.000367064;0.002155782;0.000880488;-0.000367064;0.004534538;-0.000367064;0;0;0.006079698;0.000200569;-0.000367064;0;0.000542795;0.963151759;0.877849661;0.963151759;0;1;1;1;0.902002207;0.91772575;1;1;0.963151759;0.888955449;1;1;1;0.937353619;0.877849661;1;0.937353619;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.604669999;0.621837703;0.617786946;0;0.609415576;0.577151262;0.583448077;0.63630666;0.629004264;0.623576858;0.596052721;0.62321593;0.621670243;0;0;0.620590467;0.618549577;0.61488944;0;0.626909245;0.265168803;0.508180056;0.094968007;0;0.388205723;0.12151127;0.4062439;0.50312466;0.430312873;0.503639812;0.302707151;0.228229523;0.311058193;0;0;0.43510623;0.212161343;0.27355732;0;0.143381007;3;1;3;1;1;1;2;1;1;3;AWE;FEAR
1.668584245;1.741259865;1.827907843;0;1.835826209;1.914790993;1.766722858;1.960682226;1.833156349;1.587453039;1.485298307;1.496431455;1.900177198;0;1.484505579;1.646859737;1.806542754;1.535386189;1.74927937;1.531552167;0.000999149;-0.000367064;-0.000367064;0;0.001967297;-0.000159851;-0.000161824;-0.000367064;0.000696619;0.001055083;-0.000367064;0.0080761;-0.000367064;0;-0.000367064;0.003808594;6.76E-05;-0.000124475;-0.000367064;0.001757127;0.937353619;1;1;0;1;1;1;0.963151759;1;1;1;0.91772575;1;1;0.937353619;0.852138953;1;0.859716791;0.859716791;0.868210859;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.62449035;0.58991865;0.619183758;0;0.607858948;0.57078445;0.602720542;0.63142777;0.61465298;0.61605245;0.621302577;0.627145357;0.59977977;0;0.61166873;0.626092144;0.591428682;0.623065306;0.624018823;0.636722247;0.441748248;0.364808629;0.079066152;0;0.397669388;0.129685007;0.310557173;0.191850898;0.193466872;0.261718915;0.492162699;0.186260676;0.379708974;0;0.131702696;0.555247856;0.089911239;0.503960786;0.293147959;0.28736119;1;1;2;1;2;1;1;3;1;3;AMUSEMENT;AMUSEMENT
1.773642373;1.745200353;1.820554529;0;1.811978336;1.816237315;1.721616616;1.790801124;1.913578826;1.614834788;1.555441263;1.696545381;1.839309138;0;1.719420513;1.430397897;1.876253002;1.633229133;1.450617932;1.291511764;0.002015172;-0.000367064;-0.000367064;0;-2.75E-05;-0.000346325;4.09E-05;0.001020101;0.005127299;0.000908834;0.004738153;0.00251971;-0.000367064;0;-0.000367064;-0.000367064;0.000194519;-0.000334578;-0.000367064;0.016496241;1;0.877849661;1;0;1;1;0.963151759;0.91772575;1;1;0.937353619;0.963151759;1;1;1;0.852138953;1;0.84530976;0.877849661;0.963151759;0.000303076;0.000303076;0.000303076;0;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.591739563;0.627710537;0.6328022;0;0.554318096;0.581004525;0.609611252;0.527610737;0.621113633;0.605796472;0.635392037;0.621512263;0.618022355;0;0.60482642;0.616717794;0.593292356;0.623538689;0.635926306;0.634290543;0.28349215;0.479132269;0.147058067;0;0.310840889;0.11524832;0.188321835;0.273464771;0.266889878;0.370372913;0.503073802;0.115709391;0.200354844;0;0.098126466;0.28681429;0.113665254;0.324123005;0.163703592;0.180078052;1;1;1;2;1;1;1;1;3;3;SADNESS;SADNESS
1.674547754;1.46748483;1.818840033;0;1.645230453;1.811474271;1.634563896;1.748509065;1.511856639;1.712825398;1.804916476;1.810390505;1.694360148;0;-0.010637481;0;1.655689532;1.814070635;0;1.839039664;0.001148004;-0.000367064;-0.000367064;0;0.000439063;0.000112178;0.00050569;-0.000367064;0.001945019;0.000520033;0.000252275;0.002330835;-0.000367064;0;0;0;-0.000358603;0.001066217;0;0.00077008;0.963151759;0.839102859;1;0;1;1;1;1;0.91772575;0.963151759;1;0.937353619;1;1;1;1;0.963151759;0.833420757;1;1;0.000303076;0.000303076;0.000303076;0;0.000328759;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.000303076;0.591767895;0.621014431;0.626137421;0;0.619085888;0.620136458;0.626013039;0.536625207;0.629036987;0.607879593;0.472887725;0.551521115;0.628226126;0;0.594130587;0;0.619593916;0.610517225;0;0.60849902;0.168276887;0.370189364;0.121463062;0;0.427742145;0.362497531;0.367139735;0.410428974;0.377109235;0.213284394;0.407843108;0.089214336;0.390751178;0;4.91E-13;0;0.16667965;0.149171446;0;0.19934823;1;1;2;1;1;1;2;1;1;2;SURPRISE;NEUT
